Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1417476540848,-22,35,-2158,-1,-1,0,7162273,266961363,-1039896532,14732395,11899
1417476540863,-22,30,-2151,0,1,-2,7164060,266964723,-1039895664,14731874,11900
1417476540863,-20,44,-2145,0,0,-1,7163204,266965360,-1039895532,14730085,11901
1417476540865,-19,46,-2150,-1,-1,-2,7158955,266968782,-1039894695,14729207,11902
1417476540865,-15,43,-2139,-2,-2,-1,7155901,266969392,-1039894647,14723002,11903
1417476540890,-10,38,-2158,-2,-1,1,7155170,266964424,-1039896011,14717103,11904
1417476540890,-9,32,-2149,-2,-2,-1,7151270,266965037,-1039895986,14709639,11905
1417476540893,-13,52,-2150,-1,-1,-3,7149589,266971176,-1039894489,14704900,11906
1417476540893,-21,56,-2159,-1,-2,-2,7144962,266974559,-1039893693,14701992,11907
1417476540895,-19,48,-2153,-1,-2,-2,7141160,266977945,-1039892881,14699782,11908
1417476540895,-12,36,-2151,-1,-3,0,7134529,266975841,-1039893522,14695898,11909
1417476540895,-10,41,-2156,-1,-2,-1,7126762,266976536,-1039893436,14693118,11910
1417476540895,-23,58,-2159,-1,-1,-1,7124846,266977124,-1039893349,14689513,11911
1417476540898,-20,49,-2153,-1,-1,-1,7123963,266977700,-1039893224,14688341,11912
1417476540898,-11,41,-2154,-1,-1,-1,7123008,266978287,-1039893112,14686017,11913
1417476540898,-14,44,-2150,0,0,-1,7120507,266978896,-1039892984,14685224,11914
1417476540898,-22,47,-2160,-1,-1,-1,7115511,266979542,-1039892867,14684186,11915
1417476540914,-22,52,-2153,-1,-1,-2,7111408,266982962,-1039892024,14683701,11916
1417476540914,-20,42,-2149,0,-1,-2,7106453,266986393,-1039891136,14686610,11917
1417476540915,-23,44,-2143,-1,-2,-2,7099518,266989858,-1039890320,14684789,11918
1417476540915,-13,49,-2142,-1,-1,-2,7095664,266993284,-1039889477,14684033,11919
1417476540940,-23,49,-2155,-1,-3,-2,7084919,266996769,-1039888682,14682150,11920
1417476540940,-16,44,-2162,-1,-1,-1,7080859,266997417,-1039888546,14681974,11921
1417476540942,-24,43,-2155,0,0,-2,7078912,267000796,-1039887696,14681650,11922
1417476540942,-19,51,-2146,-1,-1,-2,7078680,267004166,-1039886874,14678706,11923
1417476540943,-19,47,-2153,-1,-2,-1,7071327,267004846,-1039886760,14677968,11924
1417476540943,-18,52,-2161,-1,-2,-1,7067569,267005474,-1039886671,14674668,11925
1417476540945,-19,40,-2143,-1,-1,-1,7066295,267006054,-1039886559,14672623,11926
1417476540945,-23,48,-2163,-1,-1,-1,7062061,267006712,-1039886438,14671288,11927
1417476540945,-16,44,-2144,-1,-2,-1,7055260,267007401,-1039886322,14670258,11928
1417476540947,-18,42,-2139,-1,-2,-1,7051257,267008030,-1039886240,14666538,11929
1417476540948,-21,39,-2151,-1,-2,-2,7044125,267011492,-1039885425,14664699,11930
1417476540948,-18,40,-2159,-1,-2,-3,7037469,267017731,-1039883899,14662534,11931
1417476540963,-15,38,-2147,-1,-2,-1,7030334,267018427,-1039883798,14660408,11932
1417476540963,-15,49,-2144,-1,-2,-1,7026403,267019065,-1039883724,14655932,11933
1417476540963,-13,46,-2158,-1,-2,-1,7018659,267019743,-1039883617,14654848,11934
1417476540964,-29,40,-2143,-1,-2,-1,7014230,267020366,-1039883538,14651237,11935
1417476540966,-21,46,-2147,0,0,0,7013954,267018227,-1039884093,14650951,11936
1417476540966,-21,52,-2155,-1,-2,-1,7010505,267018859,-1039884001,14647625,11937
1417476540966,-18,54,-2159,-1,-1,-2,7006188,267022270,-1039883153,14647746,11938
1417476540991,-10,46,-2148,-1,-2,-1,7002116,267022887,-1039883057,14645250,11939
1417476540992,-14,37,-2153,-1,-2,-1,6997351,267023507,-1039882981,14641585,11940
1417476540992,-14,40,-2138,-1,-2,-2,6989896,267026973,-1039882178,14638988,11941
1417476540995,-22,46,-2152,-1,-1,0,6985068,267024856,-1039882774,14637551,11942
1417476540995,-16,58,-2158,-1,-2,-2,6978305,267028317,-1039881949,14636286,11943
1417476540998,-17,50,-2154,-1,-2,-1,6970406,267028983,-1039881831,14636276,11944
1417476540998,-19,43,-2162,-1,-1,-1,6965653,267029623,-1039881702,14636061,11945
1417476541015,-27,39,-2156,0,0,-2,6964154,267033007,-1039880847,14635733,11946
1417476541015,-29,45,-2157,0,0,-3,6963789,267039175,-1039879274,14635173,11947
1417476541018,-16,51,-2151,-1,-1,-1,6960629,267039836,-1039879131,14634717,11948
1417476541018,-20,40,-2152,-1,-3,-2,6953715,267043264,-1039878348,14631103,11949
1417476541041,-26,43,-2144,-2,-2,0,6951025,267041117,-1039879014,14624269,11950
1417476541041,-17,37,-2150,-1,-2,-2,6948344,267044529,-1039878205,14620743,11951
1417476541043,-15,45,-2151,-1,-2,0,6944681,267042402,-1039878839,14616237,11952
1417476541043,-20,56,-2154,-1,-2,-1,6937090,267043087,-1039878736,14614669,11953
1417476541047,-19,39,-2157,-1,-2,-2,6929798,267046530,-1039877902,14614548,11954
1417476541047,-18,36,-2161,-1,-1,-2,6925678,267049959,-1039877070,14613056,11955
1417476541049,-16,36,-2161,-1,-2,-2,6918757,267053431,-1039876261,14610449,11956
1417476541049,-19,54,-2162,-1,-1,-2,6914369,267056861,-1039875437,14608493,11957
1417476541063,-14,42,-2156,-1,-1,-1,6909747,267057498,-1039875299,14608806,11958
1417476541063,-19,37,-2143,-1,-1,-3,6904984,267063686,-1039873760,14607508,11959
1417476541066,-17,45,-2156,-1,-1,-1,6900922,267064348,-1039873640,14605845,11960
1417476541066,-15,61,-2163,0,-1,-2,6895682,267067784,-1039872765,14607788,11961
1417476541091,-21,46,-2157,0,0,-1,6893141,267068367,-1039872608,14609527,11962
1417476541091,-20,38,-2138,-1,-1,-1,6889024,267069018,-1039872476,14608958,11963
