Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1417308595145,-32,19,-2182,-3,-2,-1,2508674,-1073298202,-29191038,-9698784,21925
1417308595150,-34,20,-2182,-1,-3,-2,2512208,-1073298170,-29194861,-9689949,21926
1417308595150,-38,13,-2198,1,2,0,2519171,-1073298155,-29192959,-9695563,21927
1417308595165,-37,10,-2177,-1,-2,-1,2519291,-1073298150,-29193892,-9693246,21928
1417308595165,-39,19,-2190,-2,-3,-1,2516111,-1073298179,-29194809,-9688082,21929
1417308595170,-37,21,-2178,-1,-3,-1,2516906,-1073298197,-29195742,-9683031,21930
1417308595170,-44,16,-2184,0,0,-1,2518182,-1073298140,-29196652,-9686331,21931
1417308595191,-47,21,-2190,-1,-3,-2,2518598,-1073298075,-29200449,-9681932,21932
1417308595191,-43,23,-2187,-1,-2,0,2519770,-1073298136,-29198517,-9680721,21933
1417308595193,-31,26,-2184,0,0,-1,2524088,-1073298091,-29199459,-9681802,21934
1417308595193,-38,27,-2172,0,0,0,2525982,-1073298116,-29197505,-9684322,21935
1417308595200,-40,15,-2192,-1,-2,0,2527875,-1073298186,-29195565,-9682014,21936
1417308595200,-37,16,-2178,-1,-3,-1,2528171,-1073298204,-29196503,-9677100,21937
1417308595215,-34,20,-2169,-1,-1,-1,2528744,-1073298173,-29197426,-9677561,21938
1417308595215,-42,24,-2191,0,1,0,2529989,-1073298171,-29195472,-9683366,21939
1417308595220,-37,14,-2182,-1,-1,1,2531613,-1073298289,-29190670,-9684374,21940
1417308595220,-31,16,-2178,-1,-2,0,2531882,-1073298362,-29188744,-9681964,21941
1417308595241,-41,11,-2196,0,2,0,2535472,-1073298358,-29186820,-9687311,21942
1417308595241,-46,17,-2184,-2,-1,-2,2532539,-1073298253,-29190582,-9688323,21943
1417308595243,-38,17,-2183,-1,-1,-1,2536040,-1073298231,-29191538,-9686942,21944
